created_at,text,cleaned_text
Sat Aug 30 08:51:17 +0000 2025,Siang ini Sabtu (30/8) suasana depan gedung DPR di Jalan Gatot Subroto sudah terlihat sepi. Massa aksi sudah tidak ada hanya tersisa beberapa petugas Babinsa yang masih berjaga untuk memastikan kondisi tetap aman.⁣ &gt;&gt; https://t.co/R4bdOs1uJj #detikcom #DPRRI https://t.co/9OGIHp6KZp,siang suasana gedung dpr jalan gatot subroto sepi massa aksi sisa tugas babinsa jaga kondisi aman url url
Sat Aug 30 08:47:55 +0000 2025,tulisan di dinding udah dicat ulang. tembok2 atau pagar yang sebelumnya rusak udah dibenerin atau setidaknya ditutup seng. semua itu dilakukan overnight. ANDAI PEMBENAHAN JALAN ATAU PROYEK GORONG-GORONG BISA KAYAK GITU YA,tulis dinding cat ulang tembok pagar rusak dibenerin tidak tutup seng overnight benah jalan proyek gorong gorong kayak
Sat Aug 30 08:43:30 +0000 2025,pendemo yang beneran menyuarakan kebenaran mana nafsu sih rusak rusakin fasum?? mereka juga mikir kali mereka pasti butuh itu logika nya jalan.,demo beneran suara benar nafsu rusak rusakin fasum mikir butuh logika jalan
Sat Aug 30 08:27:16 +0000 2025,sebagai orang yang sering bgt turun di halte TJ senayan bank DKI atau MRT istora mandiri sedih banget liat ini. jalan yang biasa dipake buat CFD yang isinya lautan manusia itu jadi begini. tulisan pintu 7 GBK rusak,orang turun halte senayan bank dki mrt istora mandiri sedih lihat jalan dipake cfd isi laut manusia tulis pintu gbk rusak
Sat Aug 30 08:21:47 +0000 2025,Miris bgt dgn pemberitaan recently kek gini semua rusak jadi makin buka jalan buat korup (lagi) ga sii? Bisa ga yaa demo tapi tetep tertib. Atau fully semua emg kerjaan si provokator?,miris berita recently kek gin rusak buka jalan korup sii yaa demo tetep tertib fully kerja provokator
Sat Aug 30 08:17:55 +0000 2025,@machunians @tiuwtiw @txtdrjkt Yg turun ke jalan pelajar Go-Jek dan beberapa emak2 tujuan utama cuma DPR terus di fitnah rusak fasilitas umum tolol bgt Lo itu punya hp tp gk di pake cari info,user user user turun jalan ajar jek emak tuju utama dpr fitnah rusak fasilitas tolol pakai cari info
Sat Aug 30 08:11:14 +0000 2025,@tempodotco Taekk ngabisin uang pajak dari rakyat aja jalan rusak kesenjangan sosial makin lebar kesetaraan gak ada tebang pilih... bubar aja DPR,user taekk ngabisin uang pajak rakyat jalan rusak senjang sosial lebar tara tebang pilih bubar dpr
Sat Aug 30 07:52:58 +0000 2025,Sejak era mulyono eksekutif legislatif yudikatif dibikin rukun prinsip check and balance gak jalan daya rusak luar biasa,era mulyono eksekutif legislatif yudikatif bikin rukun prinsip check and balance jalan daya rusak
Sat Aug 30 07:50:52 +0000 2025,@madoocilemboo @ArsenioElf61014 @Arie_Kriting Yg bakar dan rusak fasum ya orang-orang bayaran juga lah masa nalar lu ga jalan,user user user bakar rusak fasum orang orang bayar nalar jalan
Sat Aug 30 07:37:56 +0000 2025,14.00 #LiputanSonora Halte trans jakarta di jalan jendral Sudirman hangus terbakar pos polisi baik itu di jalan jendral Sudirman maupun Gatot Subroto juga hangus pintu masuk MRT di sekitar Polda di rusak 2 unit motor terlihat hangus di sekitar halte Polda. @TitoSuhandoyo https://t.co/22knP7UZZ3,halte trans jakarta jalan jendral sudirman hangus bakar pos polisi jalan jendral sudirman gatot subroto hangus pintu masuk mrt polda rusak unit motor hangus halte polda user url
Sat Aug 30 07:29:30 +0000 2025,solo rusak parah please guys yg demo aku tau kalian lagi menyuarakan hak kita sebagai rakyat tp jangan sampe merusak fasilitas umum:( boleh bakar pos polisi atau gedung dprnya TAPI rambu halte dan sebagainya jangan dibakar...apalagi stand' yg jualan dipinggir jalan,solo rusak parah please guys demo tau suara hak rakyat sampe rusak fasilitas bakar pos polisi gedung dprnya rambu halte bakar stand jual pinggir jalan
Sat Aug 30 07:18:39 +0000 2025,kaget pagi ini agak chaos semua pembatas jalan yang dari polisi udah rusak pos polisi banyak coretan banyak juga yang dibakar,kaget pagi chaos batas jalan polisi rusak pos polisi coret bakar
Sat Aug 30 07:18:38 +0000 2025,@FarrelAb_ @p4ndemin @e100ss Karuan meneng sing dadi korban masalahe malah Nang masyarakat e pengguna jalan sing pemerintah malah ga rugi opo2 fasilitas rusak . Malah gawe anggaran maneh uang kas maneh . Paham ? Ngelakoni Opo Yo kudu dipikir salah target,user user user karuan neng sing dadi korban masalahe nang masyarakat guna jalan sing perintah rugi opo fasilitas rusak gawe anggar maneh uang kas maneh paham ngelakoni opo kudu pikir salah target
Sat Aug 30 07:11:08 +0000 2025,@ARSIPAJA Ta******** tolong aja warga jabar yg gak punya rumah jalan yg rusak anak - anak yang cacingan....,user tolong warga jabar rumah jalan rusak anak anak cacing
Sat Aug 30 07:04:07 +0000 2025,Penampakan Fasum di Solo Rusak: Halte BST hingga Rambu Jalan Jebol https://t.co/6aObAp3512,tampak fasum solo rusak halte bst hingga rambu jalan jebol url
Sat Aug 30 07:01:19 +0000 2025,@dokjeh_ yang ngerusak yang Naik mobil dinas tototot wokwowkwok ddoooook mereka sendiri yang rusak. kalo real demonstran ngga bakalan orang mereka juga jalan ke tempat demo naik transum ,user ngerusak mobil dinas tototot wokwowkwok ddok rusak kalo real ngga orang jalan demo transum
Sat Aug 30 07:00:24 +0000 2025,baru full nyimak seluruh kejadian di minggu ini pas kemarin/tadi pagi karena baru keluar dari kabupaten yg susah sinyal literally hutan dan jalan rusak yg rasanya ngga abis2 https://t.co/wg5AUUSH21,full nyimak jadi kemarin pagi kabupaten susah sinyal literally hutan jalan rusak ngga abis url
Sat Aug 30 06:35:42 +0000 2025,Udah chaos semalem Masih ada yg bilang semua salah voter 02 Udah lawan dpr dan polisis Masih ada yg nyalahin soal voting Perang in aja sekalian semalem ga peduli vote siapa semua turun ke jalan gaada yg milih buat rusak semua berharap kemajuan,chaos semalem bilang salah voter lawan dpr polis nyalahin voting perang semalem peduli vote turun jalan tidak ada rusak harap maju
Sat Aug 30 06:35:36 +0000 2025,Litereli sabtu minggu lalu aku dan kakzi jalan cepat dari gbk buat ngejar travel di SCBD muter ngelewatin hutan kota gara2 pintu samping lapangan softball ditutup terus hari ini udah banyak fasilitas umum yg rusak di jalan ini (gatau namanya jalan apa ya) https://t.co/wcTDWmrCjD,litereli kakzi jalan cepat gbk ngejar travel scbd muter ngelewatin hutan kota gara pintu samping lapang softball tutup fasilitas rusak jalan tidak tahu nama jalan url
Sat Aug 30 06:30:49 +0000 2025,Nganter archie les renang sepanjang jalan cuma istigfar. Mobil pada hangus halte rusak. Papinya sengaja buka kaca mobil karena archie nangis. Lah pas buka kok napas sama mata berasa pedes. Ternyata bekas gas air mata semalem masih berasa.,nganter archie les renang jalan istigfar mobil hangus halte rusak papi sengaja buka kaca mobil archie nang buka napas mata asa pedes bekas gas air mata semalem asa
Sat Aug 30 06:30:03 +0000 2025,demo dimana mana smp banyak infrastructure yg rusak dan gue 100 persen yakin si wowok tuh ga ngerti apa apa dia aja bikin video itu dari ruangan yg beuh mewwah bgt lu tuh turun wok turun turun ke jalan lu buka mata lu kalo kepemimpinan lu emg se ancur itu @prabowo jgn halu,demo smp infrastructure rusak persen wowok tuh ngerti video ruang beuh mewwah tuh turun wok turun turun jalan buka mata kalo pimpin ancur user halu
Sat Aug 30 06:23:50 +0000 2025,plis jangan rusak fasilitas umum bandung ikutan kacau️ jalan nya jadi berlubang karna api(?) dan pembatas jalan jg jadi hancur semua...,plis rusak fasilitas bandung ikut kacau jalan lubang karna api batas jalan hancur
Sat Aug 30 06:21:30 +0000 2025,@sobatpdip @jualapaaja_ @txtdrimedia Jalan di Karawang masih rusak mulu nggak ada perbaikan,user user user jalan karawang rusak mulu baik
Sat Aug 30 02:45:24 +0000 2025,Krn dia kamtornya termasuk dkt sama jln utama kt dia otw jalan ke situ masih agak pedih. Halte gbk lumayan rusak parah yg halte kecil2 bawah gbk tuh hangus sama yg dkt mrt jg rusak parah,kamtornya jalan utama otw jalan pedih halte gbk lumayan rusak parah halte gbk tuh hangus mrt rusak parah
Sat Aug 30 02:44:46 +0000 2025,Lama Tak Diperbaiki Pemerintah Pemuda di Agam Turun Tangan Perbaiki Jalan Rusak Pakai Duit Patungan https://t.co/Mb4HGWnJi3,tak baik perintah pemuda agam turun tangan baik jalan rusak pakai duit patungan url
Sat Aug 30 02:35:00 +0000 2025,Fasilitas umum di Bandung rusak parah pasca unjuk rasa. Jalan Diponegoro dan Ir H Djuanda mengalami vandalisme pembakaran dan kerusakan bangunan. Via: @detikjabar_ https://t.co/Uv0rB4ao4j,fasilitas bandung rusak parah pasca unjuk jalan diponegoro djuanda alami vandalisme bakar rusa bangun user url
Sat Aug 30 02:28:40 +0000 2025,Sangat disayangkan hasil demo di DPR &amp; Polda Metro menyebabkan terjadinya byk pembakaran seperti di Gerbang Tol Halte Transjakarta tembok dicoret tanaman rusak &amp; jalan kotor. Rusaknya fasilitas umum akan membuat para pekerja kesulitan utk memakai kendaraan umum Tetap damai,sayang hasil demo dpr polda metro sebab byk bakar gerbang tol halte transjakarta tembok coret tanam rusak jalan kotor rusak fasilitas kerja sulit utk pakai kendara damai
Sat Aug 30 02:09:05 +0000 2025,@dennyindrayana Percuma manusia Indonesia sudah rusak semua jalan terbaik adalah azab Allah SWT,user manusia indonesia rusak jalan baik azab allah swt
Sat Aug 30 01:52:25 +0000 2025,@drhaltekehalte Gak ada yg beroperasi semua jalur Busway dan MRT tadi dari Kemayoran akhirnya naik gocar sepanjang jalan dari Polda sampe bunderan Senayan banyak sisa bakaran dan haltenya rusak dibakar semua Kenapa fasilitas umum juga kena rusak ,user operasi jalur busway mrt mayor gocar jalan polda sampe bunderan senayan sisa bakar halte rusak bakar fasilitas kena rusak
Sat Aug 30 01:49:41 +0000 2025,Oyi meski aku belum bisa turun ke jalan langsung kudoakan &amp; kubantu warga kucecwara via gedung sebrang semoga kalian baik² saja pas demo Jgn rusak fasilitas umum seperti jembatan jalan dkk seperti di Jkt yo sam,oyi turun jalan langsung doa bantu warga kucecwara gedung sebrang moga demo rusak fasilitas jembatan jalan jkt sam
Sat Aug 30 01:20:51 +0000 2025,Transum itu jalan keluar demonstran kalau situasi udah nggak aman cara demonstran pulang. Yakali ngerusak jalan keluar sendiri. Kalo rusak nggak bisa pulang lah. Yg ngerusak halte2 itu mungkin nggak pernah naik transum dan nggak ngerasain manfaat transum sehari-hari ,transum jalan situasi aman pulang yakali ngerusak jalan kalo rusak pulang ngerusak halte transum ngerasain manfaat transum
Sat Aug 30 01:14:27 +0000 2025,Untuk otak idealis gw sulit emg ngeliat demo ini Kepengen demo-nya jalan jalan dgn sistematis berhubung emg pemerintah lg berasa rusak bgt skrg tp kyk ngimpi doang. Anarkis at least tepat sasaran sih ini berasa dah ngejalar kemana .,otak idealis sulit ngeliat demo ken demo jalan jalan sistematis hubung perintah asa rusak kayak ngimpi anarkis least sasar asa dah ngejalar mana
Sat Aug 30 01:03:55 +0000 2025,@txtdrjkt TOLONG JANGAN RUSAK/BAKAR HALTE BUSWAY JANGAN RUSAK FASILITAS UMUM WOY!! FOCUS DPR AJAH SIH. BUSWAY JADI BANYAK GAK JALAN KITA PENGGUNA TJ TERDAMPAR GUA JADI GAK BISA KE KLINIK COY ,user tolong rusak bakar halte busway rusak fasilitas woy focus dpr ajah busway jalan guna dampar klinik coy
Sat Aug 30 01:01:10 +0000 2025,@berkedips TOLONG JANGAN RUSAK/BAKAR HALTE BUSWAY JANGAN RUSAK FASILITAS UMUM WOY!! FOCUS DPR AJAH SIH. BUSWAY JADI BANYAK GAK JALAN,user tolong rusak bakar halte busway rusak fasilitas woy focus dpr ajah busway jalan
Sat Aug 30 01:00:01 +0000 2025,@PT_Transjakarta @infotije TOLONG JANGAN RUSAK/BAKAR HALTE BUSWAY JANGAN RUSAK FASILITAS UMUM WOY!! FOCUS DPR AJAH SIH. BUSWAY JADI BANYAK GAK JALAN KITA SEMUA PENGGUNA TJ TERLANTAR,user user tolong rusak bakar halte busway rusak fasilitas woy focus dpr ajah busway jalan guna lantar
Sat Aug 30 00:56:08 +0000 2025,@VDSyst3msX TOLONG JANGAN RUSAK/BAKAR HALTE BUSWAY JANGAN RUSAK FASILITAS UMUM WOY!! FOCUS DPR AJAH SIH. BUSWAY JADI BANYAK GAK JALAN,user tolong rusak bakar halte busway rusak fasilitas woy focus dpr ajah busway jalan
Sat Aug 30 00:56:01 +0000 2025,Gaji dan tunjangan DPR RI tetap diterimakan by transfer ke rekening masing² anggotanya aman di rumah msg² malah ada yg jalan ke LN mengamankan diri Gedung² &amp; fasum yg kalian bakar kalian rusak hrs dibangun dan diperbaiki lg DENGAN DANA HASIL PAJAK RAKYAT Pinternyaaa.....,gaji tunjang dpr republik indonesia terima transfer rekening anggota aman rumah msg jalan aman gedung fasum bakar rusak hrs bangun baik dana hasil pajak rakyat pinternya
Sat Aug 30 00:55:41 +0000 2025,@ilhampid TOLONG JANGAN RUSAK/BAKAR HALTE BUSWAY JANGAN RUSAK FASILITAS UMUM WOY!! FOCUS DPR AJAH SIH. BUSWAY JADI BANYAK GAK JALAN,user tolong rusak bakar halte busway rusak fasilitas woy focus dpr ajah busway jalan
Sat Aug 30 00:47:07 +0000 2025,pagi ini ngelewatin jalan yg tadinya rame jadi sepi lampu merah mati rambu rusak ambulan 2 kali jalan dalam satu waktu,pagi ngelewatin jalan rame sepi lampu merah mati rambu rusak ambul jalan
Sat Aug 30 00:39:53 +0000 2025,makanya. periode demonstran di jalan lebih lama daripada mereka2 yang baru bergerak malem. kok bisa semuanya yang rusak di malem hari jadi (penuh) salah demonstran ‍️,periode jalan gerak malem rusak malem penuh salah
Sat Aug 30 00:39:50 +0000 2025,Pagi ini Solo sudah bener2 rusak parah debu sampah hamburan di jalan polusi udara sudah berubah! SAVE SOLO CEPAT PULIH! ,pagi solo rusak parah debu sampah hambur jalan polusi udara ubah save solo cepat pulih
Sat Aug 30 00:35:28 +0000 2025,yaampun aku lewat jalan adi sucipto banyak bgt pot jalan yang rusak + pecah ,yaampun jalan adi sucipto pot jalan rusak pecah
Sat Aug 30 00:32:14 +0000 2025,@haeclee66_ @anggarasamvdr @tanyarlfes Buat pembangunan? Kalo bener buat pembangunan gk akan ada jalan rusak sekolah rusak jembatan rusak itu contoh kecil jgn denial duit pajak gk di pake membangun negeri tapi masuk ke kantong pribadi,user user user bangun kalo bangun jalan rusak sekolah rusak jembatan rusak denial duit pajak pakai bangun negeri masuk kantong pribadi
Sat Aug 30 00:30:04 +0000 2025,@Ary_PrasKe2 Daripada proyek MBG dijadikan bancakan oknum yang tidak bertanggung jawab menimbulkan korban dan banyak mendapat kritikan lebih baik dihentikan saja dananya dialihkan ke proyek yang lebih bermanfaat misalnya untuk membuka lapangan kerja baru menyelesaikan jalan yang rusak.,user proyek mbg jadi bancak oknum tanggung timbul korban kritik henti dana alih proyek manfaat buka lapang kerja selesai jalan rusak
Sat Aug 30 00:27:41 +0000 2025,@ASSurakarta1923 Kayaknya kita harus tau batas deh Kpn harus berhenti Ayolah jangan berlebihan Cukup turun jalan dengan damai dan jangan rusak fasilitas publik secara membabibuta Takutnya nanti ada korban lagi,user kayak tau batas deh henti ayo turun jalan damai rusak fasilitas publik membabibuta takut korban
Sat Aug 30 00:10:19 +0000 2025,@BosPurwa Jangan berhenti sebelum ada di jalan kota saya rusak gara2 munusia2 babi kaya mereka,user henti jalan kota rusak gara munusia babi kaya
Sat Aug 30 00:05:32 +0000 2025,eh kontol rantis barakuda didesain tahan granat. YAKALI DIGEBUKIN PAKE BAMBU DOANG RUSAK SIH ANJING. lagian alasan lu juga tolol. lu bisa mundur dulu nunggu itu ojol dipindah baru lu jalan lagi anjing. GOBLOK LU SEMUA @DivHumas_Polri @Divpropam,kontol rantis barakuda desain tahan granat yakali digebukin pakai bambu rusak anjing alas tolol mundur nunggu ojol pindah jalan anjing goblok user user
Sat Aug 30 00:03:35 +0000 2025,Hati2 bagi pengguna jalan yg melintasi mulai dr Semeru sampai ke arah Ciliwung masih banyak sisa bakar2 semalam di tengah jalan. Banyak rambu2 lalin jg rusak. Bbrp pengendara terlihat putar balik tidak semestinya @infomalang @cityguide911fm https://t.co/tYcMEPITUa,hati guna jalan lintas meru ciliwung sisa bakar malam jalan rambu lalin rusak bbrp kendara putar user user url
Sat Aug 30 00:02:39 +0000 2025,sakit hati bngt soloku di rusak kyk gitu plss lah guyss fokus demonya ajaa jngn dengerin oknum buat ngerusak fasilitas umum di jalan. itu nanti klo rusak kan jg ngeluarin anggaran lg nanti jdi mubadzir jngan mau di provokatori untuk ngerusak itu tempat kelahiran kita,sakit hati bngt solo rusak kayak plss guyss fokus demo ajaa jngn dengerin oknum ngerusak fasilitas jalan rusak ngeluarin anggar mubadzir jngan provokator ngerusak lahir
Fri Aug 29 23:57:46 +0000 2025,sepanjang jalan ngucap astagfirullah astagfirullah yaallah banyak fasum rusak hangus bahkan pembatas jembatan ancur,jalan ngucap astagfirullah astagfirullah yaallah fasum rusak hangus batas jembatan ancur
Fri Aug 29 23:28:52 +0000 2025,Nah ini nih yang bikin perbaikan jalan rusak di daerah terpencil tertunda untuk dua tahun ke depan. Daerah di keruk uangnya untuk ini nih? Ku kira untuk efisiensi anggaran ternyata buat ini tohh ,nih baik jalan rusak daerah pencil tunda daerah keruk uang nih efisiensi anggar tohh
Fri Aug 29 22:57:43 +0000 2025,@dakaraaryasatya @wibisonoys @DivHumas_Polri @prabowo @TitoCarnavian @DPR_RI @officialMKRI @gibran_tweet @DPRRI Update 29 Agustus 2025 dari Kompas Suara Surabaya Al Jazeera Reuters: Demo di Surabaya ricuh di Gedung Grahadi; massa rusak pagar bakar motor &amp; pos polisi Bungkul lempar molotov; polisi balas gas air mata. Jalan Gubernur Suryo &amp; Simpang Dukuh ditutup lalu lintas macet,user user user user user user user user user update agustus kompas surabaya jazeera reuters demo surabaya ricuh gedung grahadi massa rusak pagar bakar motor pos polisi bungkul lempar molotov polisi balas gas air mata jalan gubernur suryo simpang dukuh tutup lintas macet
Fri Aug 29 22:29:39 +0000 2025,Tapi Indonesia tetap miskin dan jalan rakyat tetap rusak kecuali tol yang berbayar,indonesia miskin jalan rakyat rusak tol bayar
